Date/Time,PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly)
 01/06  18:00:00,9058899.176232482,0.0,10564873.302004274,0.0,7890955.785264175,0.0,13056554.650537856,0.0,7983654.521319224,0.0
 01/06  19:00:00,10940730.702308532,0.0,12378751.825206664,0.0,8876069.030450156,0.0,14616329.048297354,0.0,8993357.320266098,0.0
 01/06  20:00:00,11054213.99538873,0.0,12533240.79484069,0.0,8906868.748736604,0.0,14616512.889777272,0.0,9002264.780976134,0.0
 01/06  21:00:00,11186571.297597047,0.0,12676897.398893126,0.0,8935441.209500026,0.0,14634011.585614007,0.0,9008292.096483631,0.0
 01/06  22:00:00,11126794.232182734,0.0,12699890.336800786,0.0,8887894.141186135,0.0,14516722.172324159,0.0,8940482.41407433,0.0
 01/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  07:00:00,12306164.883468418,0.0,16396561.938018814,0.0,12100365.188202739,0.0,18716312.620563367,0.0,12134073.62442838,0.0
 01/07  08:00:00,13921059.26170397,0.0,16179589.971766126,0.0,11033840.221520111,0.0,17651602.449922336,0.0,11049320.42302668,0.0
 01/07  09:00:00,11227970.666041326,0.0,13011306.755655427,0.0,8798347.708855309,0.0,14722586.622085786,0.0,9210154.432038082,0.0
 01/07  10:00:00,10105521.64168909,0.0,11749495.995215398,0.0,8028062.425236408,0.0,13298323.315155786,0.0,8303006.478104782,0.0
 01/07  11:00:00,9372937.815529515,0.0,10843901.464543408,0.0,7495700.112083716,0.0,12317266.045486533,0.0,7680442.947607508,0.0
 01/07  12:00:00,8645440.048329564,0.0,10022170.880480627,0.0,7010711.64863049,0.0,11434842.297344704,0.0,7129184.318120256,0.0
 01/07  13:00:00,9371174.730486772,0.0,10404503.225143535,0.0,7228449.86464674,0.0,11769287.7775151,0.0,7304736.140494363,0.0
 01/07  14:00:00,9323924.247111503,0.0,10357100.378489726,0.0,7141312.397182538,0.0,11615629.268097442,0.0,7202191.120157332,0.0
 01/07  15:00:00,9065438.231149059,0.0,10265966.515132036,0.0,6993478.84975211,0.0,11358955.753434105,0.0,7042516.706751533,0.0
 01/07  16:00:00,8726111.950697218,0.0,10137546.056424845,0.0,6827022.577525139,0.0,11064921.759384906,0.0,6868655.754987067,0.0
 01/07  17:00:00,8638366.716662299,0.0,10211907.496352829,0.0,6803242.522557571,0.0,11000991.595625587,0.0,6848233.717599827,0.0
 01/07  18:00:00,9179360.74726455,0.0,10683139.120210972,0.0,7030726.028852952,0.0,11363517.438374246,0.0,7084835.033733732,0.0
 01/07  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/08  05:00:00,0.0,0.0,0.0,0.0,357469.3763024163,31929.372377305903,0.0,0.0,533916.8278610448,15791.313973225837
 01/08  06:00:00,0.0,0.0,0.0,0.0,1042834.8994683226,37024.47945687032,0.0,0.0,1045880.7274847727,0.0
 01/08  07:00:00,0.0,0.0,1067895.8164418927,0.0,853430.4247298006,0.0,834553.1836334735,0.0,867075.4677009413,0.0
 01/08  08:00:00,0.0,0.0,0.0,0.0,1333714.4027296575,24371.999327106987,0.0,0.0,1347653.6840750233,0.0
 01/08  09:00:00,0.0,0.0,858381.6041321486,0.0,773904.9488846567,14918.679731196427,1108382.292179953,0.0,1038909.7370239408,0.0
 01/08  10:00:00,0.0,0.0,0.0,0.0,873544.855882834,13072.15427753649,1189130.3218631489,0.0,1377983.3145744552,0.0
 01/08  11:00:00,0.0,0.0,0.0,0.0,932825.7619664999,0.0,1030443.1561147842,0.0,1044821.5375526471,0.0
 01/08  12:00:00,0.0,0.0,450794.7507164047,0.0,1290527.6413715119,0.0,1129706.5023249635,0.0,1381609.6962167619,0.0
 01/08  13:00:00,0.0,0.0,291897.6233920348,0.0,1194425.2685227432,0.0,1321683.785643556,0.0,1140820.4753237644,0.0
 01/08  14:00:00,0.0,0.0,0.0,0.0,1357508.6447235114,0.0,1746676.9901794305,0.0,1552839.3643995426,0.0
 01/08  15:00:00,0.0,0.0,0.0,0.0,1230223.454213817,0.0,1552507.2100194358,0.0,1069336.7160367696,0.0
 01/08  16:00:00,0.0,0.0,0.0,0.0,1323459.5392840389,0.0,1859445.4654116822,0.0,766933.2877486183,35276.195965809384
 01/08  17:00:00,0.0,0.0,471442.8392530801,0.0,1359242.005144423,0.0,1816489.306643453,0.0,1173860.178439555,0.0
 01/08  18:00:00,0.0,0.0,2115676.8710984757,0.0,1834250.4737493215,0.0,2493596.9127972365,0.0,1765132.356410567,0.0
 01/08  19:00:00,0.0,0.0,2277562.594076026,0.0,1832308.2693884732,0.0,2507028.7413601109,0.0,1801381.6642503227,0.0
 01/08  20:00:00,0.0,0.0,2494889.1776596556,0.0,2020853.1811795717,0.0,2695753.9357786967,0.0,1989170.5677249693,0.0
 01/08  21:00:00,0.0,0.0,1881213.6748637462,0.0,1563979.274122016,0.0,1983153.2636072348,0.0,1546815.1110443017,0.0
 01/08  22:00:00,0.0,0.0,3132281.807288722,0.0,2414983.7752779175,0.0,3278723.9367870066,0.0,2378009.6640636359,0.0
 01/08  23:00:00,0.0,0.0,2071975.22410697,0.0,1674088.9939426282,0.0,2143461.426501145,0.0,1651078.9692565813,0.0
 01/08  24:00:00,0.0,0.0,3454554.865984902,0.0,2606357.9722715115,0.0,3566426.3656082598,0.0,2559153.7718514564,0.0
 01/09  01:00:00,0.0,0.0,2091855.9105251549,0.0,1680261.4370968757,0.0,2139060.910693138,0.0,1656610.9450743837,0.0
 01/09  02:00:00,0.0,0.0,3549018.938667092,0.0,2637276.01381638,0.0,3588084.3400634268,0.0,2595533.514324689,0.0
 01/09  03:00:00,0.0,0.0,2364566.2939957089,0.0,1843091.3107919943,0.0,2383809.4854076888,0.0,1822810.8944810313,0.0
 01/09  04:00:00,0.0,0.0,4289698.988614888,0.0,3073285.203517761,0.0,4221653.592121812,0.0,3025645.397282383,0.0
 01/09  05:00:00,1203158.8590508728,0.0,3592657.867117662,0.0,2576736.1085610624,0.0,3485877.0313484228,0.0,2534619.0890697569,0.0
 01/09  06:00:00,1080254.292092948,0.0,4166529.992015535,0.0,2986589.886797964,0.0,4031850.667260004,0.0,2936461.5327034706,0.0
 01/09  07:00:00,19937835.371069299,0.0,23030114.10325229,0.0,14869327.602133094,0.0,22759079.23210276,0.0,14779897.10442273,0.0
 01/09  08:00:00,20766581.017494296,0.0,22734229.022918028,0.0,14155041.300963177,0.0,22421831.98838572,0.0,14081318.017591924,0.0
 01/09  09:00:00,13477047.63273823,0.0,16548297.459261723,0.0,10347622.053750916,0.0,16262347.667003278,0.0,10311697.025224243,0.0
 01/09  10:00:00,11013246.105042598,0.0,14213893.109640446,0.0,8914233.015393133,0.0,14008036.630103346,0.0,8906088.327800116,0.0
 01/09  11:00:00,9582754.712999374,0.0,12163574.691574065,0.0,7809382.614701362,0.0,12448487.107353334,0.0,7914290.8181111649,0.0
 01/09  12:00:00,8586183.544150828,0.0,10930747.814356374,0.0,7228842.481555043,0.0,11492090.370238318,0.0,7303492.281468142,0.0
 01/09  13:00:00,8953976.73703394,0.0,11637121.359615444,0.0,7493848.351277897,0.0,11824592.80625211,0.0,7501072.863459316,0.0
 01/09  14:00:00,7109370.069129209,0.0,9384385.804186045,0.0,6466894.095548848,0.0,10140649.072627379,0.0,6452539.1251748329,0.0
 01/09  15:00:00,6547059.410184789,0.0,8929365.68622907,0.0,6144759.703020751,0.0,9632595.040708086,0.0,6065881.837897074,0.0
 01/09  16:00:00,6095275.34747003,0.0,9126477.487051767,0.0,5991221.4484910289,0.0,9347648.740477279,0.0,5931595.042674156,0.0
 01/09  17:00:00,5986795.60651283,0.0,9443482.799996095,0.0,6059248.170858352,0.0,9420507.076051727,0.0,6038455.039077393,0.0
 01/09  18:00:00,9355356.144129277,0.0,12327028.990252849,0.0,7741217.4722891389,0.0,12201765.940583863,0.0,7726221.830311578,0.0
 01/09  19:00:00,11109265.880693213,0.0,13878016.62772924,0.0,8657689.11195838,0.0,13687314.454146192,0.0,8636158.866199997,0.0
 01/09  20:00:00,11658667.046875421,0.0,14412128.904601209,0.0,8966818.665288918,0.0,14169023.83521528,0.0,8938767.026486678,0.0
 01/09  21:00:00,12045445.142326789,0.0,14719315.590728295,0.0,9141461.146711017,0.0,14446001.191422632,0.0,9106452.654879313,0.0
 01/09  22:00:00,12256417.524382374,0.0,14895499.378287433,0.0,9236977.67621113,0.0,14593727.874640448,0.0,9199069.309733222,0.0
 01/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/10  05:00:00,0.0,0.0,804854.5933374661,0.0,1384309.4043755294,0.0,0.0,0.0,1367339.863303918,0.0
 01/10  06:00:00,0.0,0.0,1296462.5054826979,0.0,1229961.426260855,0.0,829332.0036914395,0.0,1185906.5158134266,0.0
 01/10  07:00:00,13809326.904954067,0.0,19723963.231641868,0.0,12792561.531982657,0.0,19246232.405772713,0.0,12735943.98002846,0.0
 01/10  08:00:00,17013938.244489097,0.0,20504373.258419865,0.0,12730197.814403613,0.0,19994766.32442903,0.0,12683787.75919201,0.0
 01/10  09:00:00,11139492.937462448,0.0,13565623.94489606,0.0,8139156.032224542,0.0,14745672.27406861,0.0,9455420.57973723,0.0
 01/10  10:00:00,9515309.797299458,0.0,10746850.128365696,0.0,6782228.086847889,0.0,12923809.684443083,0.0,8269106.145796145,0.0
 01/10  11:00:00,8066782.2409120709,0.0,6498827.606936402,0.0,5688370.89390168,0.0,11292851.797323065,0.0,7141680.718995923,0.0
 01/10  12:00:00,6888589.02866245,0.0,4483446.5933359269,0.0,5736300.962360522,0.0,10201862.465682459,0.0,6364004.825683096,0.0
 01/10  13:00:00,7211044.6119793099,0.0,3695178.1009275277,0.0,6048942.691569691,0.0,10426115.062311462,0.0,6414628.598229293,0.0
 01/10  14:00:00,5365867.976635721,0.0,1597903.7510564849,0.0,5150317.681650705,0.0,8940792.008890959,0.0,5521879.193496457,0.0
 01/10  15:00:00,4700561.472248894,0.0,1634392.3601139202,0.0,4752478.275690811,0.0,8312791.514000424,0.0,4841699.845840847,0.0
 01/10  16:00:00,4355987.541544474,0.0,3344482.903004419,0.0,4589443.266110583,0.0,7931892.050436426,0.0,4060569.552669105,0.0
 01/10  17:00:00,4230825.266978338,0.0,5147054.094196811,0.0,4654611.119378907,0.0,7863011.701025182,0.0,4508418.241832394,0.0
 01/10  18:00:00,7646293.181032304,0.0,8707055.27246351,0.0,6468858.238982238,0.0,10788084.754370418,0.0,6575600.915021576,0.0
 01/10  19:00:00,9456475.630305279,0.0,10519823.330408168,0.0,7464018.491111401,0.0,12357080.340650525,0.0,7609154.763346016,0.0
 01/10  20:00:00,9864329.42667219,0.0,11012143.130336158,0.0,7699570.800218284,0.0,12685568.163512696,0.0,7827784.342777007,0.0
 01/10  21:00:00,10344841.548205177,0.0,11587283.362881266,0.0,7989749.147315599,0.0,13120745.871957185,0.0,8097664.654407504,0.0
 01/10  22:00:00,10566574.101182674,0.0,11794108.207911443,0.0,8065213.407472993,0.0,13208321.517820938,0.0,8152855.814948933,0.0
 01/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/11  05:00:00,0.0,0.0,0.0,0.0,548845.6914101897,0.0,0.0,0.0,561586.0924358515,0.0
 01/11  06:00:00,0.0,0.0,0.0,0.0,1123192.8788828725,0.0,860304.4482739575,0.0,1165877.4827173823,0.0
 01/11  07:00:00,13089395.13519175,0.0,17897067.116840457,0.0,12314983.518077074,0.0,19041779.024914646,0.0,12404802.408106363,0.0
 01/11  08:00:00,17247819.69224215,0.0,19707190.33138428,0.0,12739246.077995565,0.0,20428167.735313383,0.0,12803958.648931787,0.0
 01/11  09:00:00,11123840.974512624,0.0,10252376.120789528,0.0,5940172.244152185,0.0,14899654.64893169,0.0,9413882.092324909,0.0
 01/11  10:00:00,8387129.523764862,0.0,6428120.568917115,0.0,4397581.735005859,0.0,11985917.324518059,0.0,7499270.930867514,0.0
 01/11  11:00:00,6354249.461732671,0.0,2524796.4634467775,0.0,3862334.8738512389,0.0,9804923.624230477,0.0,6015752.148182686,0.0
 01/11  12:00:00,4983942.706509927,0.0,1455617.0527984938,0.0,4137615.614978683,0.0,8497074.710787684,0.0,5069692.938229918,0.0
 01/11  13:00:00,4817901.832753337,0.0,1455617.0527984929,0.0,4141057.5507779729,0.0,8321870.406071926,0.0,4832730.942801408,0.0
 01/11  14:00:00,2728920.3206995886,0.0,1455617.0527984936,15656.409883547602,3111675.5023001965,0.0,6653893.449331809,0.0,3867873.082893356,0.0
 01/11  15:00:00,2091197.0095122066,0.0,1455617.0527984927,0.0,2748637.627197048,0.0,6047133.662972885,0.0,3233688.485229127,0.0
 01/11  16:00:00,1858216.2409993322,16919.01957894425,1469867.689254078,0.0,2590594.191112687,0.0,5574261.818839393,0.0,2648466.441603918,0.0
 01/11  17:00:00,1858216.2409993334,25174.266503574137,1550127.3225308839,0.0,2763880.262978627,0.0,5611917.506234141,0.0,3112487.703056154,0.0
 01/11  18:00:00,5424998.601577669,0.0,4921911.903262768,0.0,4606764.830759577,0.0,8616635.537171863,0.0,5122101.318370033,0.0
 01/11  19:00:00,7270397.043805886,0.0,6774503.297896963,0.0,5679530.034166,0.0,10308976.667738606,0.0,6223679.566289001,0.0
 01/11  20:00:00,7880447.873460302,0.0,7568580.196680544,0.0,6063022.300541245,0.0,10838925.889499411,0.0,6579838.35303637,0.0
 01/11  21:00:00,8582397.70723119,0.0,8417663.694752763,0.0,6482496.57391062,0.0,11442565.699213069,0.0,6961501.030690576,0.0
 01/11  22:00:00,9029578.84146966,0.0,8977356.397069263,0.0,6730025.573593049,0.0,11779691.587704612,0.0,7174871.584070677,0.0
 01/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/12  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/12  07:00:00,9563640.252319618,0.0,12264316.783463205,0.0,9414265.357905986,0.0,15470867.737232639,0.0,9986808.923496928,0.0
 01/12  08:00:00,12192559.528901129,0.0,13461802.071676054,0.0,9323529.464522826,0.0,15527352.287216532,0.0,9695970.958767223,0.0
 01/12  09:00:00,6339277.579341988,0.0,7686952.473190131,0.0,5435003.200318281,0.0,10153005.80316753,0.0,6415503.064497215,0.0
 01/12  10:00:00,4644550.629878598,0.0,4310178.937938006,0.0,3442260.1056027815,0.0,8132046.481020092,0.0,5117528.20054739,0.0
 01/12  11:00:00,3227016.8059693549,0.0,1552683.6144845766,29405.613973032567,2367063.1410071726,0.0,6516072.195908971,0.0,4003653.2554334776,0.0
 01/12  12:00:00,2031904.262095558,95561.42448369833,1455617.0527984924,52005.0365516201,2334855.7086760948,0.0,5309969.148600229,0.0,3064530.300019131,0.0
 01/12  13:00:00,2115388.036840288,0.0,1455617.0527984936,0.0,2491117.792853001,0.0,5481288.735416953,0.0,3007436.170170207,0.0
 01/12  14:00:00,1858216.2409993313,1671845.4717851999,1455617.052798495,37238.35740890485,1521905.829905464,0.0,3784363.8458697448,0.0,1991886.2885119816,0.0
 01/12  15:00:00,1858216.2409993343,1891193.483225138,1455617.052798495,0.0,1429877.5052096639,0.0,2993430.0773818197,0.0,1464311.4463050699,0.0
 01/12  16:00:00,1858216.240999334,1862714.2137857849,1455617.0527984924,0.0,1429877.5052096653,0.0,2740481.985182772,0.0,1431685.143638233,0.0
 01/12  17:00:00,1858216.240999333,1854282.8618826424,1455617.052798492,0.0,1429877.5052096658,0.0,2763350.641771975,0.0,1561633.6142544803,0.0
 01/12  18:00:00,2587540.15770074,89774.20477267697,1929846.1354747578,0.0,2753170.9372180027,0.0,5502576.305669062,0.0,3278399.739176366,0.0
 01/12  19:00:00,4297624.191176677,0.0,3566341.873937554,0.0,3692770.995309435,0.0,6902895.587636038,0.0,4145911.616779832,0.0
 01/12  20:00:00,4643965.421647284,0.0,4091798.5526059034,0.0,3931917.05521122,0.0,7189347.017910454,0.0,4347650.492265767,0.0
 01/12  21:00:00,4987795.847518259,0.0,4524945.8296373239,0.0,4134726.308254862,0.0,7447491.462038225,0.0,4522673.677969483,0.0
 01/12  22:00:00,5523647.922595682,0.0,5186248.81457144,0.0,4450257.299224328,0.0,7890884.651715642,0.0,4811177.612289371,0.0
 01/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/13  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/13  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/13  07:00:00,6597470.067735483,0.0,8894246.163526813,0.0,7138778.905635174,0.0,11658396.585577522,0.0,7587466.704158511,0.0
 01/13  08:00:00,10024034.596933153,0.0,10945650.021065869,0.0,7702663.796456346,0.0,12753252.637166376,0.0,7995316.132689333,0.0
 01/13  09:00:00,5320288.580243725,0.0,5660946.759863867,0.0,3946938.862679245,0.0,8420833.754969234,0.0,5348039.582886907,0.0
 01/13  10:00:00,4293609.402485739,0.0,3488909.090334312,0.0,2776404.826197288,0.0,7029167.160497301,0.0,4436496.968389866,0.0
 01/13  11:00:00,3043684.805847643,0.0,1515862.2492529052,0.0,1983090.918512299,0.0,5553193.861509366,0.0,3422128.283428411,0.0
 01/13  12:00:00,1912183.208864715,393253.5240181844,1455617.0527984929,41842.99025259209,1724645.192819507,0.0,4152968.219038301,0.0,2422889.1585914997,0.0
 01/13  13:00:00,1858216.2409993348,554232.1572012419,1455617.0527984873,0.0,1675976.8890744588,0.0,3969846.4873450158,0.0,2170597.3293078916,0.0
 01/13  14:00:00,1858216.240999333,1960154.2502797195,1455617.0527984887,397443.9375920669,1429877.5052096633,14593.700018239204,2076351.7327584902,0.0,1431685.1436382314,0.0
 01/13  15:00:00,1858216.2409993325,1936723.7290490526,1455617.0527984924,974167.1029371586,1429877.505209662,0.0,1486185.0463085625,0.0,1431685.1436382319,0.0
 01/13  16:00:00,1858216.2409993252,1867133.7157530168,1455617.052798487,172316.05423928784,1429877.5052096595,0.0,1486185.046308565,0.0,1431685.1436382277,0.0
 01/13  17:00:00,1858216.240999328,1865419.589912053,1455617.0527984882,0.0,1429877.5052096588,0.0,1486185.0463085604,0.0,1431685.1436382277,0.0
 01/13  18:00:00,1858216.2409993248,919577.7699083893,1552132.4225141248,10362.118356277797,1678578.4893854634,0.0,3922906.432609947,0.0,1844172.893906074,8159.155007460421
 01/13  19:00:00,3168087.950864791,0.0,1858552.865120044,0.0,2727855.1907297109,0.0,5570466.180800038,0.0,3008237.8237492844,0.0
 01/13  20:00:00,4213799.872552689,0.0,3262261.3467157378,0.0,3376375.173195239,0.0,6467624.037483714,0.0,3641891.13131431,0.0
 01/13  21:00:00,4943544.0514702,0.0,4083547.5430466535,0.0,3804453.3185242319,0.0,7061194.070091065,0.0,4042873.3767724,0.0
 01/13  22:00:00,4757892.998413291,0.0,4023943.6381664054,0.0,3702194.603433172,0.0,6812315.753109919,0.0,3919588.822330486,0.0
 01/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  07:00:00,4490989.790461127,0.0,5638908.236240836,0.0,5223501.602286224,0.0,8879785.122021132,0.0,5486384.124616053,0.0
 01/14  08:00:00,7398153.25459902,0.0,7798685.02195843,0.0,5888122.393346555,0.0,9965016.708110173,0.0,6060220.832276409,0.0
 01/14  09:00:00,5809968.033836376,0.0,6545286.691314515,0.0,4913163.668372751,0.0,8346821.151909029,0.0,5094459.413265927,0.0
 01/14  10:00:00,4537255.197571378,0.0,5455219.534361525,0.0,4151714.140763776,0.0,7038694.693884272,0.0,4305784.36877292,0.0
 01/14  11:00:00,3796106.9602773648,0.0,4267468.639567419,0.0,3404623.9491136719,0.0,5882412.443952679,0.0,3582887.3723687108,0.0
 01/14  12:00:00,3269183.4317272829,0.0,3929570.429056557,0.0,3128960.608537618,0.0,5336760.079898299,0.0,3256819.7425723595,0.0
 01/14  13:00:00,3990008.6785587549,0.0,4247608.8275291449,0.0,3321208.257572164,0.0,5642615.848376185,0.0,3428505.013714097,0.0
 01/14  14:00:00,3864185.7051860087,0.0,4355860.729029159,0.0,3292790.7304277296,0.0,5551253.678056423,0.0,3388204.361551475,0.0
 01/14  15:00:00,3823731.781322754,0.0,4609386.541190645,0.0,3371044.634355977,0.0,5621606.968227369,0.0,3454667.5705436535,0.0
 01/14  16:00:00,3830555.635534468,0.0,4767898.484853132,0.0,3407474.121822484,0.0,5638523.1033793189,0.0,3479248.283646398,0.0
 01/14  17:00:00,3818922.290018979,0.0,4880619.162547301,0.0,3420836.181952664,0.0,5623723.102098223,0.0,3486202.3865678815,0.0
 01/14  18:00:00,4349333.682711639,0.0,5369806.815486714,0.0,3667072.693961194,0.0,6006683.531172709,0.0,3728550.0208790365,0.0
 01/14  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 01/15  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
